DESCRIÇÃO_CONTRATO;DESCRIÇÃO_CONTRATADA;DESCRIÇÃO_UNIDADE;DESCRIÇÃO_SERVIÇO;DESCRIÇÃO_PERÍODO;CARGO_EQUIPE_MÍNIMA;CARGA_HORÁRIA_SEMANAL;EQUIPE_MÍNIMA_CONTRATADA;TOTAL_CARGA_HORÁRIA_CONTRATADA;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_SP;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_CLT;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_TERCEIROS;TOTAL_HORAS_APONTADAS;AVALIAÇÃO
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA JARDIM JOAMAR ;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;ABR 2020;MÉDICO CLÍNICO;12;18;216;;10;;120;-96
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA JARDIM JOAMAR ;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;ABR 2020;MÉDICO CLÍNICO;24;;;;4;;96;96
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA JARDIM JOAMAR ;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;ABR 2020;MÉDICO PEDIATRA;12;12;144;;10;;120;-24
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA JARDIM JOAMAR ;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;ABR 2020;MÉDICO PEDIATRA;24;;;;1;;24;24
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA JARDIM JOAMAR ;UBS - UNIDADE BÁSICA DE SAÚDE;ABR 2020;ASSISTENTE SOCIAL;30;1;30;;1;;30;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA JARDIM JOAMAR ;UBS - UNIDADE BÁSICA DE SAÚDE;ABR 2020;AUXILIAR DE SAÚDE BUCAL;30;1;30;1;;;30;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA JARDIM JOAMAR ;UBS - UNIDADE BÁSICA DE SAÚDE;ABR 2020;AUXILIAR DE SAÚDE BUCAL;40;1;40;;1;;40;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA JARDIM JOAMAR ;UBS - UNIDADE BÁSICA DE SAÚDE;ABR 2020;DENTISTA;20;4;80;;4;;80;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA JARDIM JOAMAR ;UBS - UNIDADE BÁSICA DE SAÚDE;ABR 2020;ENFERMEIRO;40;4;160;;4;;160;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA JARDIM JOAMAR ;UBS - UNIDADE BÁSICA DE SAÚDE;ABR 2020;FARMACÊUTICO;40;1;40;;1;;40;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA JARDIM JOAMAR ;UBS - UNIDADE BÁSICA DE SAÚDE;ABR 2020;MÉDICO CLÍNICO;20;5;100;;4;;80;-20
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA JARDIM JOAMAR ;UBS - UNIDADE BÁSICA DE SAÚDE;ABR 2020;MÉDICO GINECOLOGISTA E OBSTETRA;20;4;80;;3;;60;-20
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA JARDIM JOAMAR ;UBS - UNIDADE BÁSICA DE SAÚDE;ABR 2020;MÉDICO PEDIATRA;20;2;40;;2;;40;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA JARDIM JOAMAR ;UBS - UNIDADE BÁSICA DE SAÚDE;ABR 2020;PSICÓLOGO;30;1;30;;1;;30;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA LAUZANE PAULISTA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;ABR 2020;MÉDICO CLÍNICO;24;;;;4;;96;96
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA LAUZANE PAULISTA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;ABR 2020;MÉDICO CLÍNICO;12;18;216;;10;;120;-96
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA LAUZANE PAULISTA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;ABR 2020;MÉDICO PEDIATRA;24;;;;3;;72;72
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA LAUZANE PAULISTA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;ABR 2020;MÉDICO PEDIATRA;12;12;144;;6;;72;-72
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA LAUZANE PAULISTA;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;ABR 2020;AGENTE COMUNITÁRIO DE SAÚDE;40;12;480;;10;;400;-80
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA LAUZANE PAULISTA;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;ABR 2020;AUXILIAR DE SAÚDE BUCAL;40;2;80;;1;;40;-40
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA LAUZANE PAULISTA;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;ABR 2020;DENTISTA;40;2;80;;2;;80;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA LAUZANE PAULISTA;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;ABR 2020;ENFERMEIRO;40;2;80;;2;;80;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA LAUZANE PAULISTA;ESF - ESTRATÉGIA SAÚDE DA FAMILIA;ABR 2020;MÉDICO GENERALISTA;40;2;80;;2;;80;0
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA WAMBERTO DIAS DA COSTA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;ABR 2020;MÉDICO CLÍNICO;12;18;216;;13;;156;-60
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA WAMBERTO DIAS DA COSTA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;ABR 2020;MÉDICO CLÍNICO;24;;;;1;;24;24
REDE ASSIST. STS SANTANA /TUCURUVI/JAÇANÃ/TREMEMBÉ - TA-029/2020;INSTITUTO DE ATENÇÃO BÁSICA E AVANÇADA A SAÚDE - IABAS;AMA/UBS INTEGRADA WAMBERTO DIAS DA COSTA;AMA - ASSISTÊNCIA MÉDICA AMBULATORIAL;ABR 2020;MÉDICO CLÍNICO;36;;;;1;;36;36
