ID_CONTRATO;DESCRICAO_UNIDADE;DESCRICAO_PERIODO;TOTAL_HORAS_APONTADAS;TOTAL_APONTADA_SEM_EXCEDENTE;TOTAL_CARGA_HORARIA_CONTRATADA;AVALIACAO;EXCEDENTE;PORCENTAGEM_INTEGRAL;PORCENTAGEM_SEM_EXCEDENTE
R003-2015;AMA/UBS INTEGRADA ÁGUA RASA;ABR 2020;6.0;0.0;0.0;6;6;N/A;0.0
R003-2015;AMA/UBS INTEGRADA ÁGUA RASA;ABR 2020;132.0;132.0;144.0;-12;0;0.9166666666666666;0.9166666666666666
R003-2015;AMA/UBS INTEGRADA ÁGUA RASA;ABR 2020;48.0;48.0;72.0;-24;0;0.6666666666666666;0.6666666666666666
R003-2015;AMA/UBS INTEGRADA ÁGUA RASA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA ÁGUA RASA;ABR 2020;30.0;30.0;30.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA ÁGUA RASA;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA ÁGUA RASA;ABR 2020;120.0;120.0;120.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA ÁGUA RASA;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA ÁGUA RASA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA ÁGUA RASA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA ÁGUA RASA;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA ÁGUA RASA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;144.0;144.0;144.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;6.0;0.0;0.0;6;6;N/A;0.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;0.0;0.0;72.0;-72;0;0.0;0.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;16.0;0.0;0.0;16;16;N/A;0.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;1000.0;1000.0;1000.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;30.0;30.0;30.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;60.0;60.0;80.0;-20;0;0.75;0.75
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;240.0;240.0;240.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;80.0;80.0;200.0;-120;0;0.4;0.4
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;60.0;0.0;0.0;60;60;N/A;0.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;30.0;30.0;30.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;360.0;360.0;400.0;-40;0;0.9;0.9
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA PARI;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA VILA ORATÓRIO - DR. TITO PEDRO MASCELANI;ABR 2020;168.0;168.0;192.0;-24;0;0.875;0.875
R003-2015;AMA/UBS INTEGRADA VILA ORATÓRIO - DR. TITO PEDRO MASCELANI;ABR 2020;6.0;0.0;0.0;6;6;N/A;0.0
R003-2015;AMA/UBS INTEGRADA VILA ORATÓRIO - DR. TITO PEDRO MASCELANI;ABR 2020;6.0;0.0;0.0;6;6;N/A;0.0
R003-2015;AMA/UBS INTEGRADA VILA ORATÓRIO - DR. TITO PEDRO MASCELANI;ABR 2020;72.0;72.0;96.0;-24;0;0.75;0.75
R003-2015;AMA/UBS INTEGRADA VILA ORATÓRIO - DR. TITO PEDRO MASCELANI;ABR 2020;30.0;30.0;30.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA VILA ORATÓRIO - DR. TITO PEDRO MASCELANI;ABR 2020;120.0;120.0;120.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA VILA ORATÓRIO - DR. TITO PEDRO MASCELANI;ABR 2020;120.0;120.0;140.0;-20;0;0.8571428571428571;0.8571428571428571
R003-2015;AMA/UBS INTEGRADA VILA ORATÓRIO - DR. TITO PEDRO MASCELANI;ABR 2020;120.0;120.0;120.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA VILA ORATÓRIO - DR. TITO PEDRO MASCELANI;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA VILA ORATÓRIO - DR. TITO PEDRO MASCELANI;ABR 2020;100.0;100.0;100.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA VILA ORATÓRIO - DR. TITO PEDRO MASCELANI;ABR 2020;40.0;40.0;60.0;-20;0;0.6666666666666666;0.6666666666666666
R003-2015;AMA/UBS INTEGRADA VILA ORATÓRIO - DR. TITO PEDRO MASCELANI;ABR 2020;40.0;40.0;60.0;-20;0;0.6666666666666666;0.6666666666666666
R003-2015;AMA/UBS INTEGRADA VILA ORATÓRIO - DR. TITO PEDRO MASCELANI;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R003-2015;AMA/UBS INTEGRADA VILA ORATÓRIO - DR. TITO PEDRO MASCELANI;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R003-2015;CAPS ÁLCOOL E DROGAS II MOOCA;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R003-2015;CAPS ÁLCOOL E DROGAS II MOOCA;ABR 2020;90.0;90.0;120.0;-30;0;0.75;0.75
R003-2015;CAPS ÁLCOOL E DROGAS II MOOCA;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R003-2015;CAPS ÁLCOOL E DROGAS II MOOCA;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R003-2015;CAPS ÁLCOOL E DROGAS II MOOCA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R003-2015;CAPS ÁLCOOL E DROGAS II MOOCA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R003-2015;CAPS ÁLCOOL E DROGAS II MOOCA;ABR 2020;20.0;20.0;20.0;0;0;1.0;1.0
R003-2015;CAPS ÁLCOOL E DROGAS II MOOCA;ABR 2020;40.0;40.0;40.0;0;0;1.0;1.0
R003-2015;CAPS ÁLCOOL E DROGAS II MOOCA;ABR 2020;120.0;120.0;120.0;0;0;1.0;1.0
R003-2015;CAPS ÁLCOOL E DROGAS II MOOCA;ABR 2020;40.0;40.0;80.0;-40;0;0.5;0.5
R003-2015;CAPS ÁLCOOL E DROGAS II MOOCA;ABR 2020;60.0;60.0;90.0;-30;0;0.6666666666666666;0.6666666666666666
R003-2015;CER II TATUAPÉ DR SALOMÃO CROCHIK;ABR 2020;640.0;640.0;640.0;0;0;1.0;1.0
R003-2015;CER II TATUAPÉ DR SALOMÃO CROCHIK;ABR 2020;120.0;120.0;120.0;0;0;1.0;1.0
R003-2015;CER II TATUAPÉ DR SALOMÃO CROCHIK;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R003-2015;CER II TATUAPÉ DR SALOMÃO CROCHIK;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R003-2015;CER II TATUAPÉ DR SALOMÃO CROCHIK;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R003-2015;HOSPITAL DIA MOOCA;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
R003-2015;HOSPITAL DIA MOOCA;ABR 2020;80.0;80.0;80.0;0;0;1.0;1.0
R003-2015;HOSPITAL DIA MOOCA;ABR 2020;216.0;216.0;216.0;0;0;1.0;1.0
R003-2015;HOSPITAL DIA MOOCA;ABR 2020;72.0;72.0;72.0;0;0;1.0;1.0
R003-2015;HOSPITAL DIA MOOCA;ABR 2020;60.0;60.0;60.0;0;0;1.0;1.0
