DESCRIÇÃO_CONTRATO;DESCRIÇÃO_CONTRATADA;DESCRIÇÃO_UNIDADE;DESCRIÇÃO_SERVIÇO;DESCRIÇÃO_PERÍODO;CARGO_EQUIPE_MÍNIMA;CARGA_HORÁRIA_SEMANAL;EQUIPE_MÍNIMA_CONTRATADA;TOTAL_CARGA_HORÁRIA_CONTRATADA;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_SP;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_CLT;TIPO_CONTRATAÇÃO_PREFEITURA_MUNICÍPIO_OS_TERCEIROS;TOTAL_HORAS_APONTADAS;AVALIAÇÃO
REDE ASSISTENCIAL DA STS SANTO AMARO/CIDADE ADEMAR;INSTITUTO NACIONAL DE TECNOLOGIA E SAUDE – INTS;AMA ESPECIALIDADES DR. VICENTE OCTÁVIO GUIDA - VILA CONSTÂNCIA ;AMA - ESPECIALIDADES;NOV 2020;ASSISTENTE SOCIAL;30;2;60;;2;;60;0
REDE ASSISTENCIAL DA STS SANTO AMARO/CIDADE ADEMAR;INSTITUTO NACIONAL DE TECNOLOGIA E SAUDE – INTS;AMA ESPECIALIDADES DR. VICENTE OCTÁVIO GUIDA - VILA CONSTÂNCIA ;AMA - ESPECIALIDADES;NOV 2020;ENFERMEIRO;36;3;108;;3;;108;0
REDE ASSISTENCIAL DA STS SANTO AMARO/CIDADE ADEMAR;INSTITUTO NACIONAL DE TECNOLOGIA E SAUDE – INTS;AMA ESPECIALIDADES DR. VICENTE OCTÁVIO GUIDA - VILA CONSTÂNCIA ;AMA - ESPECIALIDADES;NOV 2020;MÉDICO ACUPUNTURISTA;20;3;60;;1;;20;-40
REDE ASSISTENCIAL DA STS SANTO AMARO/CIDADE ADEMAR;INSTITUTO NACIONAL DE TECNOLOGIA E SAUDE – INTS;AMA ESPECIALIDADES DR. VICENTE OCTÁVIO GUIDA - VILA CONSTÂNCIA ;AMA - ESPECIALIDADES;NOV 2020;MÉDICO ACUPUNTURISTA;6;;;;1;;6;6
REDE ASSISTENCIAL DA STS SANTO AMARO/CIDADE ADEMAR;INSTITUTO NACIONAL DE TECNOLOGIA E SAUDE – INTS;AMA ESPECIALIDADES DR. VICENTE OCTÁVIO GUIDA - VILA CONSTÂNCIA ;AMA - ESPECIALIDADES;NOV 2020;MÉDICO ACUPUNTURISTA;10;;;;1;;10;10
REDE ASSISTENCIAL DA STS SANTO AMARO/CIDADE ADEMAR;INSTITUTO NACIONAL DE TECNOLOGIA E SAUDE – INTS;AMA ESPECIALIDADES DR. VICENTE OCTÁVIO GUIDA - VILA CONSTÂNCIA ;AMA - ESPECIALIDADES;NOV 2020;MÉDICO ACUPUNTURISTA;24;;;;1;;24;24
REDE ASSISTENCIAL DA STS SANTO AMARO/CIDADE ADEMAR;INSTITUTO NACIONAL DE TECNOLOGIA E SAUDE – INTS;AMA ESPECIALIDADES DR. VICENTE OCTÁVIO GUIDA - VILA CONSTÂNCIA ;AMA - ESPECIALIDADES;NOV 2020;MÉDICO ENDOCRINOLOGISTA;8;;;;2;;16;16
REDE ASSISTENCIAL DA STS SANTO AMARO/CIDADE ADEMAR;INSTITUTO NACIONAL DE TECNOLOGIA E SAUDE – INTS;AMA ESPECIALIDADES DR. VICENTE OCTÁVIO GUIDA - VILA CONSTÂNCIA ;AMA - ESPECIALIDADES;NOV 2020;MÉDICO ENDOCRINOLOGISTA;10;;;;2;;20;20
REDE ASSISTENCIAL DA STS SANTO AMARO/CIDADE ADEMAR;INSTITUTO NACIONAL DE TECNOLOGIA E SAUDE – INTS;AMA ESPECIALIDADES DR. VICENTE OCTÁVIO GUIDA - VILA CONSTÂNCIA ;AMA - ESPECIALIDADES;NOV 2020;MÉDICO ENDOCRINOLOGISTA;12;4;48;;1;;12;-36
REDE ASSISTENCIAL DA STS SANTO AMARO/CIDADE ADEMAR;INSTITUTO NACIONAL DE TECNOLOGIA E SAUDE – INTS;AMA ESPECIALIDADES DR. VICENTE OCTÁVIO GUIDA - VILA CONSTÂNCIA ;AMA - ESPECIALIDADES;NOV 2020;MÉDICO GINECOLOGISTA E OBSTETRA;12;1;12;;1;;12;0
REDE ASSISTENCIAL DA STS SANTO AMARO/CIDADE ADEMAR;INSTITUTO NACIONAL DE TECNOLOGIA E SAUDE – INTS;AMA ESPECIALIDADES DR. VICENTE OCTÁVIO GUIDA - VILA CONSTÂNCIA ;AMA - ESPECIALIDADES;NOV 2020;MÉDICO GINECOLOGISTA E OBSTETRA;8;1;8;;1;;8;0
